dev,district,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
D Condo Ramkhamhaeng,Bang Kapi,1790000.0,65121.0,0.0,-15.59,4.92,-1.48,1.0,,30.0,8.0,5.0,2012.0,1,1,1,1,1,1,1,1,0,1,0,1,4900.0,1200.0,0,0
IDEO New Rama 9,Bang Kapi,5356000.0,98798.0,-18.09,-19.2,3.91,-29.07,1.0,1.0,34.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,2150000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,30.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
Lumpini Ville Ramkhamhaeng 60/2,Bang Kapi,3200000.0,73281.0,14.03,13.42,4.86,3.85,2.0,2.0,45.0,25.0,3.0,2014.0,1,1,1,1,1,0,1,1,0,1,1,1,9500.0,5900.0,0,0
Lumpini Ville Ramkhamhaeng 44,Bang Kapi,2000000.0,65939.0,0.0,9.17,5.7,6.46,1.0,,35.0,23.0,2.0,2008.0,1,1,1,1,1,1,1,1,1,1,1,0,,5200.0,0,0
Supalai Veranda Ramkhamhaeng,Bang Kapi,2843000.0,58310.0,0.0,4.42,7.31,-94.46,1.0,1.0,35.0,,1.0,,0,1,1,0,1,0,0,1,0,0,0,0,7600.0,3700.0,0,0
Origin Plug & Play Ramkhamhaeng Triple Station,Bang Kapi,2930000.0,,,,,,1.0,1.0,31.5,,1.0,,0,1,1,0,0,0,0,1,0,0,0,0,9900.0,6500.0,0,0
Lumpini Ville Ramkhamhaeng 60/2,Bang Kapi,1483000.0,73281.0,14.03,13.42,4.86,3.85,1.0,1.0,23.0,25.0,3.0,2014.0,1,1,1,1,1,0,1,1,0,1,1,1,9500.0,5900.0,0,0
Supalai Veranda Ramkhamhaeng,Bang Kapi,3250000.0,58310.0,0.0,4.42,7.31,-94.46,1.0,1.0,33.0,,1.0,,0,1,1,0,1,0,0,1,0,0,0,0,7600.0,3700.0,0,0
Unio Ramkhamhaeng - Serithai,Bang Kapi,1490000.0,59345.0,0.0,10.37,4.55,-3.43,1.0,1.0,27.0,8.0,3.0,2018.0,1,1,1,1,1,0,1,1,0,1,0,0,12000.0,6200.0,0,0
Plum Condo Ram 60 Interchange,Bang Kapi,1900000.0,93844.0,0.0,25.14,4.48,-1.13,1.0,,23.0,8.0,8.0,,1,1,1,1,1,1,1,1,1,1,0,1,9600.0,5900.0,0,0
The Cube Ramkhamhaeng,Bang Kapi,1470000.0,,,,,,1.0,1.0,28.0,8.0,2.0,2015.0,1,1,1,1,1,1,1,0,0,0,0,0,8900.0,5500.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,2480000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,36.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4403344.0,58197.0,0.0,0.0,0.0,,2.0,1.0,55.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4427547.0,58197.0,0.0,0.0,0.0,,2.0,1.0,51.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1910697.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3084834.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2497850.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2402872.0,58197.0,0.0,0.0,0.0,,1.0,1.0,32.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1967497.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2047814.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2362693.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4372614.0,58197.0,0.0,0.0,0.0,,2.0,1.0,55.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4398831.0,58197.0,0.0,0.0,0.0,,2.0,1.0,51.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2514133.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1881863.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1737483.0,58197.0,0.0,0.0,0.0,,1.0,1.0,22.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2510308.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1982572.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1909979.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1791160.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1800621.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1829938.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2443124.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1963536.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1941838.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1863000.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3084529.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4579127.0,58197.0,0.0,0.0,0.0,,2.0,1.0,53.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4889298.0,58197.0,0.0,0.0,0.0,,2.0,1.0,56.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3094923.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1907425.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1841476.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2406576.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2669906.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2402887.0,58197.0,0.0,0.0,0.0,,1.0,1.0,32.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2402915.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2567283.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2307885.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1935970.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2323883.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2289362.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2316305.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1824369.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1887322.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1865194.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1899838.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2945975.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1804178.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2238449.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2936082.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2132425.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2097015.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2320805.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3109631.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3120109.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2138945.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2375910.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1863244.0,58197.0,0.0,0.0,0.0,,1.0,1.0,24.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2372297.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2272953.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,3010995.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2291345.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2503940.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2299704.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2270029.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.6,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2147167.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2399473.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1734920.0,58197.0,0.0,0.0,0.0,,1.0,1.0,23.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2241107.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2208442.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2336814.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2128920.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1990043.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2531531.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,4148944.0,58197.0,0.0,0.0,0.0,,2.0,1.0,55.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2097182.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2161021.0,58197.0,0.0,0.0,0.0,,1.0,1.0,28.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,1998391.0,58197.0,0.0,0.0,0.0,,1.0,1.0,27.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2885485.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2539265.0,58197.0,0.0,0.0,0.0,,1.0,1.0,33.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
The Livin Ramkhamhaeng,Bang Kapi,2895396.0,58197.0,0.0,0.0,0.0,,2.0,1.0,39.0,42.0,1.0,,1,1,1,1,1,0,1,1,1,1,0,0,9500.0,6100.0,0,0
Tempo One Ramkhamhaeng Rama 9,Bang Kapi,2700000.0,70257.0,0.0,-13.11,5.02,104.17,2.0,1.0,37.0,8.0,1.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,5700.0,1000.0,0,1
The One Plus D (Phase 3) Hua Mak 12,Bang Kapi,2800000.0,54549.0,0.0,-5.02,5.72,-12.16,2.0,1.0,45.0,8.0,2.0,2017.0,1,1,1,1,1,0,1,1,0,1,0,1,9400.0,5500.0,0,0
The One Plus D (Phase 3) Hua Mak 12,Bang Kapi,3000000.0,54549.0,0.0,-5.02,5.72,-12.16,2.0,1.0,52.0,8.0,2.0,2017.0,1,1,1,1,1,0,1,1,0,1,0,1,9400.0,5500.0,0,0
The One Plus D (Phase 3) Hua Mak 12,Bang Kapi,3190000.0,54549.0,0.0,-5.02,5.72,-12.16,2.0,1.0,52.0,8.0,2.0,2017.0,1,1,1,1,1,0,1,1,0,1,0,1,9400.0,5500.0,0,0
Lumpini Center Nawamin,Bang Kapi,840000.0,45222.0,0.0,15.44,5.28,-11.16,1.0,1.0,28.0,8.0,3.0,2006.0,1,1,1,1,0,0,1,0,0,1,0,1,10000.0,6500.0,0,0
Living Nest Ramkhamhaeng,Bang Kapi,1970000.0,67246.0,-13.72,-15.65,5.37,-2.59,1.0,1.0,29.0,8.0,3.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,8200.0,4800.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,1850000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,31.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,1990000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,30.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,1950000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,30.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
Lumpini Ville Ramkhamhaeng 26,Bang Kapi,2090000.0,30243.0,0.0,-23.5,13.13,34.55,1.0,1.0,33.0,8.0,5.0,2009.0,1,1,1,1,1,0,1,1,1,1,1,0,8000.0,3400.0,0,0
Baan Sukhothai Ramkhamhaeng,Bang Kapi,2190000.0,34400.0,0.0,0.56,11.79,0.0,2.0,1.0,60.0,10.0,18.0,1994.0,1,1,1,1,1,1,1,0,1,0,0,0,8000.0,4500.0,0,0
IDEO New Rama 9,Bang Kapi,6200000.0,98798.0,-18.09,-19.2,3.91,-29.07,2.0,2.0,52.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
IDEO New Rama 9,Bang Kapi,4850000.0,98798.0,-18.09,-19.2,3.91,-29.07,2.0,1.0,52.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
IDEO New Rama 9,Bang Kapi,6200000.0,98798.0,-18.09,-19.2,3.91,-29.07,2.0,2.0,52.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
IDEO New Rama 9,Bang Kapi,4250000.0,98798.0,-18.09,-19.2,3.91,-29.07,1.0,1.0,34.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,2200000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,35.0,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
IDEO New Rama 9,Bang Kapi,5950000.0,98798.0,-18.09,-19.2,3.91,-29.07,1.0,1.0,50.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
D Condo Ramkhamhaeng 64,Bang Kapi,2450000.0,55932.0,-4.0,-12.76,5.81,-13.69,,1.0,28.83,8.0,2.0,2013.0,1,1,1,1,1,0,1,1,0,0,0,0,10000.0,6400.0,0,0
Supalai Veranda Ramkhamhaeng,Bang Kapi,4800000.0,58310.0,0.0,4.42,7.31,-94.46,2.0,2.0,66.0,,1.0,,0,1,1,0,1,0,0,1,0,0,0,0,7600.0,3700.0,0,0
Four Wings Residence,Bang Kapi,6000000.0,67516.0,0.0,-0.54,5.76,7.28,2.0,3.0,89.0,26.0,1.0,2008.0,1,1,1,1,1,0,1,1,0,0,0,1,9500.0,4800.0,0,0
Four Wings Residence,Bang Kapi,4500000.0,67516.0,0.0,-0.54,5.76,7.28,1.0,1.0,70.03,26.0,1.0,2008.0,1,1,1,1,1,0,1,1,0,0,0,1,9500.0,4800.0,0,0
Plum Condo Ram 60 Interchange,Bang Kapi,1990000.0,93844.0,0.0,25.14,4.48,-1.13,1.0,1.0,26.46,8.0,8.0,,1,1,1,1,1,1,1,1,1,1,0,1,9600.0,5900.0,0,0
Unio Ramkhamhaeng - Serithai,Bang Kapi,1400000.0,59345.0,0.0,10.37,4.55,-3.43,1.0,1.0,26.0,8.0,3.0,2018.0,1,1,1,1,1,0,1,1,0,1,0,0,12000.0,6200.0,0,0
Chewathai Ramkamhaeng,Bang Kapi,2600000.0,78334.0,0.0,6.75,5.09,3.11,1.0,1.0,35.83,36.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,1,7700.0,4100.0,0,0
Lumpini Condo Town Bodindecha - Ramkhamhaeng,Bang Kapi,1300000.0,50996.0,0.0,16.9,5.74,3.39,1.0,1.0,28.28,8.0,14.0,2008.0,1,1,1,1,1,0,1,1,1,1,0,0,6300.0,2400.0,0,0
The Cube Ramkhamhaeng,Bang Kapi,1580000.0,,,,,,1.0,1.0,28.0,8.0,2.0,2015.0,1,1,1,1,1,1,1,0,0,0,0,0,8900.0,5500.0,0,0
Lumpini Ville Ramkhamhaeng 44,Bang Kapi,2150000.0,65939.0,0.0,9.17,5.7,6.46,1.0,1.0,35.0,23.0,2.0,2008.0,1,1,1,1,1,1,1,1,1,1,1,0,,5200.0,0,0
Aspire Ladprao 113,Bang Kapi,2490000.0,87000.0,0.0,0.46,4.14,-15.49,1.0,1.0,29.0,8.0,1.0,2016.0,1,1,1,1,1,1,1,0,0,0,0,0,8500.0,4700.0,0,0
Lumpini Ville Ramkhamhaeng 60/2,Bang Kapi,1690000.0,73281.0,14.03,13.42,4.86,3.85,1.0,,26.0,25.0,3.0,2014.0,1,1,1,1,1,0,1,1,0,1,1,1,9500.0,5900.0,0,0
IDEO New Rama 9,Bang Kapi,5150000.0,98798.0,-18.09,-19.2,3.91,-29.07,2.0,1.0,52.0,24.0,1.0,2020.0,1,1,1,1,1,0,1,1,1,1,0,0,4800.0,1100.0,0,0
Bangkok Horizon Ramkhamhaeng,Bang Kapi,1790000.0,49540.0,0.0,-16.68,8.96,56.12,1.0,1.0,28.0,38.0,1.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,9400.0,5800.0,0,0
The Niche Citi Ladprao 130,Bang Kapi,1920000.0,47500.0,0.0,-6.34,5.81,-4.56,1.0,1.0,41.0,8.0,2.0,2010.0,1,1,1,1,1,0,1,1,0,0,0,0,7800.0,4000.0,0,0
D Condo Ramkhamhaeng 64,Bang Kapi,2000000.0,55932.0,-4.0,-12.76,5.81,-13.69,1.0,1.0,29.83,8.0,2.0,2013.0,1,1,1,1,1,0,1,1,0,0,0,0,10000.0,6400.0,0,0
KNIGHTSBRIDGE COLLAGE RAMKHAMHAENG,Bang Kapi,3790000.0,133476.0,0.0,-13.49,4.31,13.24,1.0,1.0,32.0,25.0,1.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,0,,,0,0
